Higher taxonomic group,Order,Family,Genus,Species,Sexual_system,Karyotype,Genotypic,Environmental
Fish,Perciformes,Sparidae,Acanthopagrus,schlegeli,hermaphrodite,,,
Fish,Perciformes,Sparidae,Boops,boops-1,hermaphrodite,,,
Fish,Perciformes,Sparidae,Boops,boops-2,hermaphrodite,,,
Fish,Perciformes,Sparidae,Calamus,leucosteus,hermaphrodite,,,
Fish,Perciformes,Sparidae,Calamus,nodosus,hermaphrodite,,,
Fish,Perciformes,Sparidae,Cheimerius,nufar,hermaphrodite,,,
Fish,Perciformes,Sparidae,Chrysoblephus,cristiceps,hermaphrodite,,,
Fish,Perciformes,Sparidae,Chrysoblephus,laticeps,hermaphrodite,,,
Fish,Perciformes,Sparidae,Chrysoblephus,puniceus,hermaphrodite,,,
Fish,Perciformes,Sparidae,Crysophrys,major,hermaphrodite,,,
Fish,Perciformes,Sparidae,Dentex,gibbosus,hermaphrodite,,,
Fish,Perciformes,Sparidae,Dentex,tumifrons,hermaphrodite,,,
Fish,Perciformes,Sparidae,Diplodus,annularis,hermaphrodite,,,
Fish,Perciformes,Sparidae,Diplodus,sargus,hermaphrodite,,,
Fish,Perciformes,Sparidae,Lithognathus,aureti,hermaphrodite,,,
Fish,Perciformes,Sparidae,Lithognathus,lithognathus,hermaphrodite,,,
Fish,Perciformes,Sparidae,Lithognathus,mormyrus,hermaphrodite,,,
Fish,Perciformes,Sparidae,Pachymetopon,aenum,hermaphrodite,,,
Fish,Perciformes,Sparidae,Pachymetopon,grande,hermaphrodite,,,
Fish,Perciformes,Sparidae,Pagellus,acarne,hermaphrodite,,,
Fish,Perciformes,Sparidae,Pagellus,bogaraveo,hermaphrodite,,,
Fish,Perciformes,Sparidae,Pagellus,erythrinus,hermaphrodite,,,
Fish,Perciformes,Sparidae,Pagellus,mormyrus,hermaphrodite,,,
Fish,Perciformes,Sparidae,Pagrus,auriga,hermaphrodite,,,
Fish,Perciformes,Sparidae,Pagrus,caeruleostictus,hermaphrodite,,,
Fish,Perciformes,Sparidae,Pagrus,pagrus,hermaphrodite,,,
Fish,Perciformes,Sparidae,Pterogymnus,laniarius,hermaphrodite,,,
Fish,Perciformes,Sparidae,Rhabdosargus,globiceps,hermaphrodite,,,
Fish,Perciformes,Sparidae,Rhabdosargus,haffara,hermaphrodite,,,
Fish,Perciformes,Sparidae,Sarpa,salpa,hermaphrodite,,,
Fish,Perciformes,Sparidae,Sparidentex,hasta,hermaphrodite,,,
Fish,Perciformes,Sparidae,Sparodon,durbanensis,hermaphrodite,,,
Fish,Perciformes,Sparidae,Sparus,aries,hermaphrodite,,,
Fish,Perciformes,Sparidae,Sparus,aurata,hermaphrodite,,,
Fish,Perciformes,Sparidae,Sparus,caeruleosticus,hermaphrodite,,,
Fish,Perciformes,Sparidae,Sparus,ehrengergi,hermaphrodite,,,
Fish,Perciformes,Sparidae,Sparus,latus,hermaphrodite,,,
Fish,Perciformes,Sparidae,Sparus,longispinnis,hermaphrodite,,,
Fish,Perciformes,Sparidae,Sparus,macrocephalus,hermaphrodite,,,
Fish,Perciformes,Sparidae,Sparus,pagrus,hermaphrodite,,,
Fish,Perciformes,Sparidae,Spondyliosoma,cantharus,hermaphrodite,,,
Fish,Perciformes,Terapontidae,Bidyanus,bidyanus,hermaphrodite,,,
Fish,Perciformes,Terapontidae,Terapon,jarbua,hermaphrodite,,,
Fish,Perciformes,Trichodontidae,Arctoscopus,japonicus,gonochorous,XY,male heterogametic,
Fish,Perciformes,Trichonotidae,Trichonotus,filamentosus,hermaphrodite,,,
Fish,Petromyzontiformes,Petromyzontidae,Ichthyomyzon,gagei,gonochorous,,,ESD_other
Fish,Petromyzontiformes,Petromyzontidae,Lapetra,aepyptera,gonochorous,,,ESD_other
Fish,Petromyzontiformes,Petromyzontidae,Lethenteron,camtschaticum,gonochorous,,,ESD_other
Fish,Pleuronectiformes,Bothidae,Bothus,podas,gonochorous,XY,male heterogametic,
Fish,Pleuronectiformes,Cynoglossidae,Cynogloassus,puncticeps,gonochorous,ZO,female heterogametic,
Fish,Pleuronectiformes,Cynoglossidae,Symphurus,plagiusa,gonochorous,XO,male heterogametic,
Fish,Pleuronectiformes,Paralichthyidae,Paralichthys,olivaceus,gonochorous,homomorphic,male heterogametic,TSD
Fish,Pleuronectiformes,Pleuronectidae,Limanda,yokohamae,gonochorous,,,TSD
Fish,Pleuronectiformes,Pleuronectidae,Verasper,moseri,gonochorous,,,TSD
Fish,Pleuronectiformes,Soleidae,Microchirus,ocellatus,gonochorous,homomorphic,male heterogametic,
Fish,Rajiformes,Dasyatidae,Dasyatis,sabina,gonochorous,homomorphic,male heterogametic,
Fish,Rajiformes,Dasyatidae,Dasyatis,sayi,gonochorous,homomorphic,male heterogametic,
Fish,Rajiformes,Potamotrygonidae,Potamotrygon,aff. motoro,gonochorous,complex XY,male heterogametic,
Fish,Rajiformes,Potamotrygonidae,Potamotrygon,falkneri,gonochorous,complex XY,male heterogametic,
Fish,Rajiformes,Rhinobatidae,Rhinobatos,productus,gonochorous,XY,male heterogametic,
Fish,Salmoniformes,Argentinidae,Argentina,silus,gonochorous,homomorphic,male heterogametic,
Fish,Salmoniformes,Bathylagidae,Bathylagus,milleri,gonochorous,homomorphic,male heterogametic,
Fish,Salmoniformes,Bathylagidae,Bathylagus,ochotensis,gonochorous,homomorphic,male heterogametic,
Fish,Salmoniformes,Bathylagidae,Bathylagus,stilbius,gonochorous,homomorphic,male heterogametic,
Fish,Salmoniformes,Bathylagidae,Bathylagus,wesethi,gonochorous,homomorphic,male heterogametic,
Fish,Salmoniformes,Bathylagidae,Leuroglossus,stilbius,gonochorous,homomorphic,male heterogametic,
Fish,Salmoniformes,Galaxiidae,Galaxias,platei,gonochorous,XO,male heterogametic,
